,id,position,average_speed,total_laps,time,points,status,rider.id,rider.full_name,rider.country.iso,rider.country.name,rider.country.region_iso,rider.legacy_id,rider.number,team.id,team.name,team.legacy_id,team.season.id,team.season.year,team.season.current,constructor.id,constructor.name,constructor.legacy_id,gap.first,gap.lap,event_id,event_name
10,de51b2a2-5a06-470a-8960-d1f7e5c14943,11.0,163.4,24,41:01.8030,5,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,32.443,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
11,bea1ba38-908e-4b95-9b2e-93678f6b580a,12.0,163.4,24,41:02.2410,4,INSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,32.881,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
12,a9a18f9d-d0c2-474b-992d-cd8cc55da75c,13.0,163.3,24,41:02.5280,3,INSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,33.168,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
13,721c522b-86bc-43c1-944e-0c74f727ce1b,14.0,163.2,24,41:04.0530,2,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,34.693,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
14,f58b198d-1f90-4a39-9137-a2d33bd6b537,15.0,163.0,24,41:07.2040,1,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,37.844,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
15,7dfcd2ea-1c48-4a20-b726-064fa8bb7dff,16.0,162.6,24,41:13.8930,0,INSTND,eed93130-03ac-4f5d-9d2e-b207ab47154e,Michele Pirro,IT,Italy,,6231,,88b6385b-f5fe-4017-a3d2-d7e5b1805c1b,Aruba.it Racing,207,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,44.533,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
16,e140da90-9125-4f0e-820a-dae01eb96294,17.0,162.5,24,41:15.5590,0,INSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,46.199,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
17,77ca9a27-4fac-41df-b1b4-d4a5e89eb2b8,,161.5,17,29:23.8590,0,OUTSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,7,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
18,891db851-ace7-4a2b-855e-e9202fed4ad0,,149.5,8,14:56.8140,0,OUTSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,16,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
19,8c51bbdb-9afd-44e2-a269-98757aa91ffd,,164.0,7,11:55.3070,0,OUTSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,17,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
20,9f2c6565-8456-49cf-a350-4275924768ed,,144.6,5,09:39.3690,0,OUTSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,19,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
21,f60b09aa-6139-4f4a-b3bf-050aeaaa72a6,,621.0,1,04:29.5870,0,OUTSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,23,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
22,085eb513-e3db-4a94-baf7-d2d3c2d1d898,,0.0,0,,0,NOTFINISHFIRST,5b323ae2-9b30-4c9e-a8db-dd65639597b5,Stefan Bradl,DE,Germany,,6267,,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
23,50f4172f-1e1d-4c21-a202-c9a1179f5da3,,0.0,0,,0,NOTFINISHFIRST,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
24,63232669-285a-4140-9ed2-08d869e5c222,,0.0,0,,0,NOTFINISHFIRST,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,0,4d47e417-fae3-44bd-bfdf-929c1041e6fe,CAT
0,9d0ecb31-7fe9-47ad-9996-53d06b01020d,1.0,160.3,30,41:12.8160,25,INSTND,fcdd5500-a769-4ff4-8b9e-080d1849ff42,Fabio Quartararo,FR,France,,8520,,841f623b-8c22-4885-b81f-f752923ab9ad,Monster Energy Yamaha MotoGP,66,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
1,cc031731-d0b2-4a50-b949-9ae8f0300bb1,2.0,160.0,30,41:17.7550,20,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,4.939,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
2,839c7c21-5b88-4287-87cf-35bac3f839a7,3.0,159.7,30,41:21.1880,16,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,8.372,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
3,3784f2ef-c8ac-42a4-90b8-065d10e033c5,4.0,159.7,30,41:21.9290,13,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,9.113,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
4,3cfe0456-35c0-4c3b-bd70-ef58675332f4,5.0,159.5,30,41:24.4950,11,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,11.679,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
5,c60bdda3-e6ec-4a06-a791-b301aa08e136,6.0,159.4,30,41:25.9800,10,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,13.164,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
6,cefd6a4a-754f-4590-bacb-9e82fc41fe51,7.0,159.3,30,41:28.2210,9,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,15.405,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
7,6fd79faa-1751-4f41-994d-7fc970e85001,8.0,159.3,30,41:28.6670,8,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,15.851,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
8,f69f049c-8053-43b9-aff6-ec6efe6c2cda,9.0,159.0,30,41:32.5560,7,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,19.740,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
9,52adccfe-9002-43ec-8887-2bc4587d45a9,10.0,158.9,30,41:34.4270,6,INSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,21.611,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
10,d83da9bc-6c3a-4300-98a1-dd5ae598df27,11.0,158.8,30,41:35.9910,5,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,23.175,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
11,91496f00-ca98-4d36-b3b4-57f0a4aee276,12.0,158.6,30,41:39.3640,4,INSTND,58448742-f520-466a-a1a1-bf3286cce9c3,Raul Fernandez,ES,Spain,,8269,,d802c7e6-2e9a-47b6-855c-923458904d02,Tech3 KTM Factory Racing,69,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,26.548,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
12,12456a48-57ad-46bb-8090-474cd046591c,13.0,158.4,30,41:41.8300,3,INSTND,a73f8ef2-784f-4f52-8511-1d315fd3a459,Franco Morbidelli,IT,Italy,,7741,,3da296f9-fa91-4d4f-8e8f-6298b1a9627c,Monster Energy Yamaha MotoGP,67,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,29.014,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
13,c623471d-a3fe-44ee-9022-7e9a9b9e0991,14.0,158.3,30,41:43.4960,2,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,30.680,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
14,5602c97e-7858-4a3b-8519-b80625d72ed3,15.0,158.3,30,41:43.6280,1,INSTND,09bd7ecd-ee3f-4e20-8efa-c200f724c642,Remy Gardner,AU,Australia,,8513,,d83ab410-4c8e-479b-97fb-40686536c278,Tech3 KTM Factory Racing,88,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,30.812,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
15,ccd9f8b5-eba7-461c-84ba-0e27aa7f76ec,16.0,157.0,30,42:04.8560,0,INSTND,5b323ae2-9b30-4c9e-a8db-dd65639597b5,Stefan Bradl,DE,Germany,,6267,,88b9574b-8a62-4099-87c2-0c8c410d52c0,Repsol Honda Team,91,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,52.040,0,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
16,516aa374-51bb-4e81-b4a9-2eb615535299,,158.5,22,30:33.2010,0,OUTSTND,40c19361-abe5-46e8-bed9-b3fa648dd7ac,Pol Espargaro,ES,Spain,,7086,,9c7b0420-682f-41dd-8176-84f8f6510720,Repsol Honda Team,81,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,8,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
17,c8b63bfa-5f95-438f-b22a-3da1b91c33f1,,159.0,19,26:18.5230,0,OUTSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,0.000,11,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
18,00472ce4-3a87-48dc-8a64-5c4d4dd18e12,,155.4,6,08:29.9370,0,OUTSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,24,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
19,59276bdc-801f-4e53-9662-4d708b7e9416,,159.2,6,08:17.8690,0,OUTSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,0.000,24,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
20,332c6952-7654-43ea-ba3d-8167676308bd,,135.1,5,08:08.7490,0,OUTSTND,e38443a0-a5f5-4616-825c-9db2adc24a55,Darryn Binder,ZA,South Africa,,8296,,52eae362-5ebb-4400-8c03-942da97e617c,WithU Yamaha RNF MotoGP Team,77,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,0.000,25,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
21,a8fc5e9c-12cb-45ce-ae5c-4623de4baf27,,157.8,3,04:11.2150,0,OUTSTND,9a441928-d1af-452d-afce-fa028c044932,Joan Mir,ES,Spain,,8141,,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,0.000,27,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
22,561d4926-7f06-4564-9b27-74e2cae3d89e,,160.2,3,04:07.3970,0,OUTSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,27,4d54a9bd-bc4e-4389-90fb-018af5de1a0b,GER
0,712e606d-11ec-4284-a7ea-689cfb264a4c,1.0,175.2,26,40:25.2050,25,INSTND,9cb55304-0ac1-401c-beb6-1a4f445018a4,Francesco Bagnaia,IT,Italy,,8273,,d33c45c6-ea01-4dde-85df-4e43f527a00e,Ducati Lenovo Team,84,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.000,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
1,2a1c5ffb-0956-47d7-bde5-c44dd4b47070,2.0,175.2,26,40:25.6490,20,INSTND,ab06dbae-7d6e-47c3-b63f-b7ac6b7d3bcd,Marco Bezzecchi,IT,Italy,,8688,,6ddef163-59fe-4f82-90e8-e12bbd981c54,Mooney VR46 Racing Team,85,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,0.444,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
2,7990b3cf-c317-4a49-8cc8-109b3771248b,3.0,175.2,26,40:26.4140,16,INSTND,66ee98b2-239c-487f-8913-aab8493ce280,Maverick Viñales,ES,Spain,,7409,,1e642629-5531-44fd-a271-798d740c00fb,Aprilia Racing,65,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,1.209,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
3,c6863c15-1073-4a2a-a74f-56970414c230,4.0,175.1,26,40:27.7900,13,INSTND,4cff2dfb-2feb-4264-9a17-8a67189c204c,Aleix Espargaro,ES,Spain,,6854,,e118eac7-8c41-4667-bb45-1a5d4b8341bc,Aprilia Racing,78,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,10d5e2bc-4b0b-4875-b936-3962fbb1b877,Aprilia,7,2.585,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
4,5616f82f-5f03-4494-b05b-7444956a234b,5.0,175.1,26,40:27.9260,11,INSTND,ba579548-f026-402b-a607-38db5317d33f,Brad Binder,ZA,South Africa,,7646,,06be669d-467c-4ca4-885d-27c22ccdcc49,Red Bull KTM Factory Racing,74,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,2.721,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
5,f255cb50-0367-4199-bf2b-c28bd8f4f065,6.0,175.0,26,40:28.2500,10,INSTND,6e940243-5167-4cc3-a343-a74337369b94,Jack Miller,AU,Australia,,8049,,4e10b734-1e8f-418f-a2d7-7178d2887366,Ducati Lenovo Team,80,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,3.045,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
6,3042c2de-72c5-4ca5-9267-4f62366a875f,7.0,174.9,26,40:29.5450,9,INSTND,5cbd7eb6-ccfc-4b9f-aad1-ede25d394f7b,Jorge Martin,ES,Spain,,8146,,8e4e557e-b895-447e-bae5-4252ec2ac108,Prima Pramac Racing,90,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,4.340,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
7,9776cabd-47dd-4cbd-bf57-13ab02965dc2,8.0,174.7,26,40:33.3900,8,INSTND,9a441928-d1af-452d-afce-fa028c044932,Joan Mir,ES,Spain,,8141,,e2c1ded7-1280-4096-a2fb-cae4e837ebf1,Team SUZUKI ECSTAR,76,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,8.185,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
8,0d0236fc-c44d-4e93-ace6-a671f0daa0f6,9.0,174.6,26,40:33.5300,7,INSTND,1abd2de7-9046-4d0a-88e3-ad801dcc235b,Miguel Oliveira,PT,Portugal,,7199,,a4e65cf0-a69c-4f97-8781-1864b0826b19,Red Bull KTM Factory Racing,89,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,be77c017-cc37-41eb-aa09-2977f1789b0f,KTM,298,8.325,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
9,b8d39928-e6b4-437e-b695-a552abea6f7a,10.0,174.6,26,40:33.8010,6,INSTND,56475aa3-f3d1-485a-b6db-ca1149e1b6fa,Alex Rins,ES,Spain,,8150,,fe3e1100-ed6c-4da1-894d-feb381413d07,Team SUZUKI ECSTAR,79,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,e1824280-b485-4f63-b176-834bbf47aa1c,Suzuki,2,8.596,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
10,ca9559bc-8f88-4a16-968f-937c955d63aa,11.0,174.5,26,40:34.9880,5,INSTND,ff225c9d-64a2-43ac-a70e-62cf385a85a1,Enea Bastianini,IT,Italy,,8295,,a86166df-d247-4c80-a6eb-2a338e3475c7,Gresini Racing MotoGP,68,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,9.783,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
11,8a17e980-b598-46fc-b060-dc278e3c6121,12.0,174.5,26,40:35.8220,4,INSTND,201ae7a4-0dc7-4191-be71-d91ac0330090,Takaaki Nakagami,JP,Japan,,6976,,f40f6cc8-a4c3-44e4-a2e8-3e93d9a64f8c,LCR Honda IDEMITSU,72,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,10.617,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
12,8af99f1c-cdc5-428a-87b7-361fb9dfb7ac,13.0,174.2,26,40:39.6100,3,INSTND,487440af-cfa9-478a-903b-4e893ee18d3a,Johann Zarco,FR,France,,7236,,e37b36d6-3701-49cf-961f-7734b190d57f,Prima Pramac Racing,62,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,14.405,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
13,bbd0ec15-a6d8-4a66-ba77-7266133717d1,14.0,174.0,26,40:42.8860,2,INSTND,6c33de41-f014-4f17-8dc9-e6f36e61026a,Fabio Di Giannantonio,IT,Italy,,8539,,44ddcab2-bd6e-4893-9976-cf382cfc9116,Gresini Racing MotoGP,82,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,17.681,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
14,0ac42137-2c90-419c-a533-25925b3cba38,15.0,173.4,26,40:51.0710,1,INSTND,e7e4c72e-952e-4f64-8e8a-a47ff590fade,Alex Marquez,ES,Spain,,8173,,14841302-a4a0-41bc-9071-618d19d0196d,LCR Honda CASTROL,86,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,3a036648-7b14-4257-8c62-245e47e4d42b,Honda,1,25.866,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
15,4b35271a-c557-421b-bea6-666cfc630632,16.0,173.1,26,40:54.9160,0,INSTND,06989a4b-12bc-4cb5-bad6-bb8dab9097f3,Andrea Dovizioso,IT,Italy,,5885,,a41a8e1f-5b29-46b2-80e7-8a0ab6bf924e,,61,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,babb4c4c-3608-4811-93ad-3b88cc407547,Yamaha,3,29.711,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
16,a8dfccf7-7ffb-4cc5-b200-e58ac1171d6f,17.0,173.1,26,40:55.5010,0,INSTND,7b0687b0-90bd-4ad6-b157-8c66fb8a93cf,Luca Marini,IT,Italy,,8431,,3bda0b31-3129-416d-ab70-1ae76e22b8d5,Mooney VR46 Racing Team,64,db8dc197-c7b2-4c1b-b3a4-6dc534c014ef,2022,True,b9d93efb-3cd0-4681-9de4-c412a866d568,Ducati,110,30.296,0,726dbaae-6b5a-49b9-982a-c4f46cfed0a5,NED
